Date,XRP-USD_pred,XRP-USD_close,SHIB-USD_pred,SHIB-USD_close,DOGE-USD_pred,DOGE-USD_close,TRUMP-USD_pred,TRUMP-USD_close,SOL-USD_pred,SOL-USD_close,BTC-USD_pred,BTC-USD_close,pred_date
2024-11-20,2.794045925140381,0.5830256597105212,1.894338846206665,1.2858616707602786,2.731844425201416,2.6075739649106793,-0.29486763477325445,-0.37072841969438924,1.486593723297119,1.8217832064182555,1.5982024669647215,1.8194588856326295,2024-12-04
2024-11-21,2.7424845695495605,0.8250090829996254,1.8992868661880493,1.4257416278633313,2.6906538009643555,2.715060901507259,-0.24797542393207556,-0.37210880643416167,1.4027884006500242,2.1180917688193417,1.5256755352020261,1.9959364569274212,2024-12-05
2024-11-22,2.7252206802368164,1.1824115197803151,2.118572950363159,1.4257416278633313,2.768805503845215,2.9838524710294636,-0.19408474862575537,-0.3718327290862072,1.6718951463699339,2.1105997850884246,1.9641913175582884,2.0168218153414066,2024-12-06
2024-11-23,2.7837584018707275,1.1823933994024183,2.0792815685272217,1.5656218394069203,2.8058550357818604,3.1653480779330962,-0.24784781038761144,-0.34008409118655025,1.513968229293823,2.092251298135585,2.115607261657715,1.9651151944384933,2024-12-07
2024-11-24,2.7683777809143066,1.1225770577512715,2.1014044284820557,1.5656218394069203,2.8334202766418457,3.1639673415997986,-0.24634413421154028,-0.3770781665579538,1.441472291946411,2.0613229971082125,2.1420886516571045,1.9751371609133923,2024-12-08
2024-11-25,2.746584177017212,1.0948109883729804,2.0713694095611572,1.4257416278633313,2.7159926891326904,2.775846220066601,-0.2869074940681458,-0.37459347042636343,1.583818197250366,1.8084061861110197,2.1175453662872314,1.7670399328654636,2024-12-09
2024-11-26,2.78684401512146,1.0717649851726414,1.909723162651062,1.2858616707602786,2.5087969303131104,2.7150716637803747,-0.287471354007721,-0.3801149852460645,1.9005286693572996,1.7609193517476305,1.95081889629364,1.719714550138782,2024-12-10
2024-11-27,2.734407901763916,1.1886110271342918,1.6945286989212036,1.5656218394069203,2.3768491744995117,2.8627810134608964,-0.3053392171859742,-0.36907198774605093,1.636673331260681,1.9159590421778716,1.8936859369277952,1.8882257222807055,2024-12-11
2024-11-28,2.6211018562316895,1.3006220456818705,1.7664233446121216,1.5656218394069203,2.6909384727478027,2.8680174924067345,-0.29327154159545904,-0.39502304954774664,1.6271317005157468,1.8538254234919516,2.039855480194092,1.8750886279366228,2024-12-12
2024-11-29,2.505635976791382,1.718043460597714,1.8750882148742676,1.5656218394069203,2.703127861022949,3.1210258718668356,-0.30085444450378424,-0.25698542010063374,1.6998023986816404,1.9330358849120368,1.9519360065460203,1.9517367943653026,2024-12-13
2024-11-30,2.61873459815979,1.958946480710069,1.8594999313354492,1.7055020509505094,2.6273157596588135,3.0799427934710555,-0.23386438190937048,-0.3298692935910115,1.7712851762771604,1.8535479890378035,2.0783073902130127,1.9088393221163673,2024-12-14
2024-12-01,2.6711206436157227,2.5736701690342376,1.9473483562469482,2.2650226426843294,2.7560372352600098,3.271677437094813,-0.26615643501281744,-0.20342683240951553,1.787855267524719,1.8443226667029204,2.1596791744232178,1.9440368576430678,2024-12-15
2024-12-02,2.7208242416381836,3.216963848018441,1.963622808456421,2.1251424311407403,2.836939811706543,3.1086096906028264,-0.3193387389183045,-0.2718935004720101,1.582205295562744,1.689423782614619,2.1693997383117676,1.884106312405879,2024-12-16
2024-12-03,2.7724127769470215,2.909231120637792,1.9015189409255981,1.9852624740376876,2.861407995223999,2.9303003496164277,-0.3210622668266297,-0.2075679604894442,1.5561736822128294,1.8050341458064987,2.2103142738342285,1.889904932107543,2024-12-17
2024-12-04,2.80431866645813,2.6296029045322804,1.7808947563171387,2.5447830657715076,2.8378753662109375,3.186006577716762,-0.32927209138870245,-0.18879482938609365,1.666930317878723,1.7354687098977897,2.25823712348938,2.007113645617117,2024-12-18
2024-12-05,2.823850631713867,2.532780854360441,1.6669538021087646,2.2650226426843294,2.6919424533843994,3.1714449056533276,-0.32128244638443,-0.14765962593476142,1.4596114158630369,1.8022737983346173,2.186652898788452,1.91496233086402,2024-12-19
2024-12-06,2.8088908195495605,2.744493894108809,1.57570481300354,2.2650226426843294,2.6094813346862793,3.2258573758407567,-0.30540221929550176,-0.12364108949905284,1.40797221660614,1.8440644521055356,2.0991806983947754,2.0559305559368855,2024-12-20
2024-12-07,2.718763828277588,3.05812568128734,1.202620029449463,2.4049028542279185,2.2194745540618896,3.4189300232427926,-0.30946862697601324,-0.04799644252913023,1.2885473966598509,1.8645586689368048,1.9454091787338255,2.0560417750383673,2024-12-21
2024-12-08,2.5726280212402344,3.044598526923232,0.9936059713363647,2.4049028542279185,1.9842036962509155,3.5613607944973458,-0.2404803186655045,-0.17084996246599513,1.1173406839370725,1.8388790600976974,1.8752173185348509,2.111658938991598,2024-12-22
2024-12-09,2.5910091400146484,2.408146557073089,0.9552343487739563,1.7055020509505094,1.817760944366455,3.0029175213170674,-0.2772322297096253,-0.17443893585001483,1.0129626989364622,1.5742157829458485,1.799505829811096,1.9505163633320777,2024-12-23
2024-12-10,2.502479076385498,2.6536554654983697,0.9139139652252197,1.7055020509505094,1.8524982929229736,2.788379520185108,-0.305083453655243,-0.17719967719017107,1.0878450870513914,1.5260658635241267,1.8515849113464353,1.9184306455822548,2024-12-24
2024-12-11,2.5923824310302734,2.7041766378167855,0.9791211485862732,1.9852624740376876,1.8695436716079712,3.0005067721390764,-0.31111967563629156,-0.21391770735300875,1.2322003841400144,1.7125707575021925,1.7892842292785642,2.1089903425744945,2024-12-25
2024-12-12,2.628800868988037,2.610522341449741,1.1745877265930176,1.8453822624940985,2.0236828327178955,2.9161315005217285,-0.29448056221008306,-0.19762924024185996,1.2488238811492918,1.7068187975428109,1.866060137748718,2.061111843423479,2024-12-26
2024-12-13,2.645298480987549,2.7389073621189537,1.0543187856674194,1.9852624740376876,2.3976211547851562,2.9430352840871383,-0.27044314146041876,-0.23489942510060657,1.0897053480148313,1.676842923982653,1.9631429910659788,2.1211175277560144,2024-12-27
2024-12-14,2.7255446910858154,2.7019456880649777,0.9837229251861572,1.7055020509505094,2.2082667350769043,2.825086468409443,-0.25613671541213995,-0.26885664964451084,1.0176771879196165,1.6084342309750117,1.9175291061401365,2.117461530804029,2024-12-28
2024-12-15,2.604968786239624,2.7808001170741314,0.9506494402885437,1.8453822624940985,1.6703145503997803,2.9132000472473885,-0.24448557198047643,-0.20618757374967178,0.9537754654884337,1.6606923947798826,1.8041918277740476,2.241422170599397,2024-12-29
2024-12-16,2.1344430446624756,2.848970147778468,0.9816119074821472,1.7055020509505094,1.9109997749328613,2.8671251733504377,-0.22368375957012182,-0.20894834722921662,1.0485308170318601,1.5604355634695573,1.8030359745025633,2.3147642168328364,2024-12-30
2024-12-17,2.222830057144165,2.9740588184126513,1.0152746438980103,1.5656218394069203,2.2380008697509766,2.786435663737886,-0.23524089157581335,-0.2362797797009904,1.0538059473037718,1.649178864932738,1.8374671936035154,2.319462230842753,2024-12-31
2024-12-18,2.309786796569824,2.5460395153832396,0.9555904269218445,1.2858616707602786,2.299100637435913,2.4009060342635395,-0.2196908444166184,-0.3138569359672058,1.022345185279846,1.4241638542571624,1.905772805213928,2.061049944697357,2025-01-01
2024-12-19,2.309300661087036,2.457080929847512,1.0269110202789307,1.0061012476731002,2.134359121322632,1.9444799306373404,-0.1813084334135056,-0.35085101133860935,1.17053747177124,1.2585379920686044,2.014835834503174,1.9529837061369757,2025-01-02
2024-12-20,2.7117724418640137,2.5028374169929393,1.1090569496154785,1.0061012476731002,2.3583147525787354,1.9725941533908586,-0.11587105691432957,-0.3334582669750312,1.161365509033203,1.2574928079013583,1.9253727197647093,1.9642105462112613,2025-01-03
2024-12-21,2.6824393272399902,2.4394628566197385,1.1345622539520264,1.0061012476731002,2.508371353149414,2.006985946745469,-0.08923821151256565,-0.30585075715530297,1.374966263771057,1.0807839824394498,1.995501399040222,1.9417039045857938,2025-01-04
2024-12-22,2.834036350250244,2.3760785541078833,1.3884718418121338,0.8662210361295111,2.539388656616211,1.913954325630942,-0.07893072068691258,-0.34394914191852444,1.4615330696105955,1.0652781540841954,1.987716197967529,1.8518901770191996,2025-01-05
2024-12-23,2.8495044708251953,2.4707627893734485,1.4081339836120605,1.0061012476731002,2.590786933898926,2.0416958602318913,-0.14687530696392065,-0.2536725240645685,1.4490952491760252,1.1965054865421778,1.9220124483108518,1.8341503993236132,2025-01-06
2024-12-24,2.862501859664917,2.5808633745309413,1.2628798484802246,1.1459814592166893,2.6065220832824707,2.1766386216972435,-0.10338596999645237,-0.26581983095640005,1.4438531398773191,1.2955660906804765,1.8840231895446775,2.003197144400649,2025-01-07
2024-12-25,2.850712537765503,2.5340294068503613,1.313712477684021,1.1459814592166893,2.625283718109131,2.1489704002031513,-0.1650697141885758,-0.22689321414931513,1.5220663547515867,1.30227549198275,1.9136466979980467,2.0295974476056733,2025-01-08
2024-12-26,2.8202919960021973,2.302539435948452,1.0032533407211304,1.0061012476731002,2.5707292556762695,1.9146342480619194,-0.10588364303112034,-0.26554375360844557,1.4623742103576658,1.1754814701809995,1.8813443183898924,1.8811494069489225,2025-01-09
2024-12-27,2.8582706451416016,2.2817995918103318,0.7323527932167053,1.0061012476731002,2.3441386222839355,1.9016761546927736,-0.09449802339077,-0.2238563954612044,1.2242811918258665,1.1153820226396876,1.874185800552368,1.8120598363010108,2025-01-10
2024-12-28,2.871192693710327,2.3458280445300015,0.8274442553520203,1.0061012476731002,2.247097969055176,2.038509594314657,0.06780084967613216,-0.16808918898645028,1.1418939828872678,1.2685191561618514,1.8321430683135984,1.8543896277194658,2025-01-11
2024-12-29,2.8552441596984863,2.2025772996455957,0.9848905205726624,0.8662210361295111,2.2727277278900146,1.936556365324385,0.073883444070816,-0.18465370130616499,1.199862480163574,1.1963763792434856,1.9922186136245725,1.7851709634716197,2025-01-12
2024-12-30,2.819427967071533,2.1443758148977667,0.9293196201324463,0.8662210361295111,2.151946544647217,1.9279956101354716,0.019227877259254414,-0.153457218102417,1.1960725784301756,1.2139529382534957,1.7833331823348997,1.7475888374476716,2025-01-13
2024-12-31,2.8448657989501953,2.1812443541062088,0.930053174495697,0.8662210361295111,2.229445457458496,1.9510119973438818,-0.026268288493156475,-0.08002122205551884,1.260221719741821,1.189807575371665,1.689352750778198,1.7808906831107214,2025-01-14
2025-01-01,2.8124451637268066,2.5771317457408425,0.7625211477279663,1.0061012476731002,2.432276964187622,2.0426201495700917,0.01087054610252376,-0.12336501215109835,1.25857138633728,1.2529138859389957,1.9940080642700193,1.8228596744678216,2025-01-15
2025-01-02,2.8081767559051514,2.7095702754612883,0.9057179689407349,1.1459814592166893,2.4171767234802246,2.194546094549985,-0.09856875240802769,0.016605142662001596,1.45585823059082,1.4431303013872383,2.0945181846618652,1.9273894104084641,2025-01-16
2025-01-03,2.7481985092163086,2.790518874595546,1.0195815563201904,1.2858616707602786,2.430690288543701,2.6265010048724426,0.038558602333068806,0.1303481101163685,1.7298923730850218,1.5797726195767856,2.1960716247558594,1.9791033135144505,2025-01-17
2025-01-04,2.7453155517578125,2.7360895459346173,1.0318394899368286,1.2858616707602786,2.439352512359619,2.7907798236274273,-0.03025798499584202,-0.03584916777668729,1.8924858570098875,1.5643781410438662,2.2734389305114746,1.9845603316901346,2025-01-18
2025-01-05,2.6836376190185547,2.703616270001397,1.0802870988845825,1.2858616707602786,2.436673641204834,2.6613812155040537,-0.16966272890567785,0.03206534558989834,1.9456868171691892,1.520165158586316,2.37638258934021,1.9878962427161289,2025-01-19
2025-01-06,2.6949310302734375,2.734801635204534,0.8770096302032471,1.2858616707602786,2.4382405281066895,2.718672277212576,-0.2566861510276795,0.10770996042043235,2.0226969718933105,1.5931325091421238,2.342057466506958,2.1473367689119,2025-01-20
2025-01-07,2.756612777709961,2.4954236494771047,0.7540557980537415,1.0061012476731002,2.4577136039733887,2.2989211515288086,-0.26469790935516363,0.1513298600033549,2.0763299465179443,1.36732488828655,2.413478136062622,1.9289074187399993,2025-01-21
2025-01-08,2.7266244888305664,2.6636992207652876,0.680220365524292,0.8662210361295111,2.51338529586792,2.2331861369484263,-0.28952777385711675,0.130072032768414,2.1349217891693115,1.3033703970837967,2.392037868499756,1.849288113457447,2025-01-22
2025-01-09,2.7002058029174805,2.500101434773298,0.5853081345558167,0.8662210361295111,2.632495641708374,2.0065715992305018,-0.3076553344726563,0.07292447169327608,2.2348358631134033,1.1317677861763213,2.3905229568481445,1.7408448553834117,2025-01-23
2025-01-10,2.6548171043395996,2.611309895938545,0.571679413318634,1.0061012476731002,2.6369738578796387,2.145380549044066,-0.3258833289146424,0.011635814677598057,2.1728577613830566,1.1667337195043863,2.3776557445526123,1.834794874295593,2025-01-24
2025-01-11,2.5026302337646484,2.9929858453900007,0.6650295853614807,1.0061012476731002,2.590203285217285,2.2194528433774816,-0.3424429297447205,0.09611484036389838,2.122002363204956,1.1724338694151017,2.2979376316070557,1.8290809929569627,2025-01-25
2025-01-12,2.464099645614624,2.8778283108998934,0.6838524341583252,1.0061012476731002,2.4827516078948975,2.1663891392414474,-0.32919770479202276,0.034273964373534214,2.051201343536377,1.1801675637359659,2.194627285003662,1.825769576614033,2025-01-26
2025-01-13,2.463822364807129,2.9049944593798602,0.6403576731681824,0.8662210361295111,2.3966455459594727,2.1912430263156972,-0.3456160426139832,0.008322886502144251,2.007859706878662,1.101785018537107,2.134186029434204,1.8269595547980426,2025-01-27
2025-01-14,2.412482261657715,3.1439492466041514,0.596506655216217,1.0061012476731002,2.2996153831481934,2.3805238716690003,-0.3410475850105286,0.022678780038223066,2.008305788040161,1.1656304579438774,2.2625131607055664,1.912440371536073,2025-01-28
2025-01-15,2.5399765968322754,3.938173982902174,0.5892102122306824,1.1459814592166893,2.278501510620117,2.694806303502889,-0.32524472475051885,-0.003548375181121379,1.9612870216369627,1.4177235309495746,2.3446314334869385,2.080664889684296,2025-01-29
2025-01-16,2.3813931941986084,4.08606315484261,0.7154527902603149,1.0061012476731002,2.1645219326019287,2.599618745853265,-0.32880264520645147,0.06491829288137323,1.94907009601593,1.4905128889188355,2.3675074577331543,2.0489902853988795,2025-01-30
2025-01-17,2.2903828620910645,4.172844956917447,0.6765815615653992,1.2858616707602786,2.135601043701172,3.015875614686213,-0.3411362171173096,0.08369142398472378,1.8178069591522215,1.6054338442050762,2.2645697593688965,2.2483429115927978,2025-01-31
2025-01-18,2.469583034515381,4.1326110933323035,0.7049217224121094,1.1459814592166893,2.1952083110809326,2.804959118457798,-0.33320325613021856,-0.3530596301222452,1.7790920734405515,2.183862536486224,2.3377318382263184,2.2460562998278077,2025-02-01
2025-01-19,2.5031421184539795,3.6107247256276396,0.5245730876922607,0.726340824585922,2.1009466648101807,2.397910956962837,-0.3405407071113587,-0.40026848701949325,1.9229958057403562,2.0293791773446848,2.2955853939056396,2.10545582601014,2025-02-02
2025-01-20,2.4919052124023438,3.847914237327793,0.41228288412094116,0.726340824585922,1.9077484607696533,2.364464660955215,-0.32811504602432257,-0.4748087924582093,1.6676328182220457,1.9152472807431709,2.2665412425994873,2.144734374340917,2025-02-03
2025-01-21,2.456834316253662,3.9616155169318725,0.3342777490615845,0.8662210361295111,1.8075368404388428,2.544696333842603,-0.3096365332603455,-0.49468621688368347,1.4562132358551023,2.027016388431722,2.1599721908569336,2.3197022125349385,2025-02-04
2025-01-22,2.4161994457244873,3.9644021582725153,0.3982153534889221,0.726340824585922,1.7945523262023926,2.4541928972980096,-0.25722616910934454,-0.4999316382857358,1.5204257965087888,2.1204395161052725,2.202549934387207,2.2140675677825508,2025-02-05
2025-01-23,2.3696484565734863,3.880694975156939,0.399088978767395,0.726340824585922,1.5165824890136719,2.3405138552103772,-0.24164108932018286,-0.5015881023734626,1.593868017196655,2.0686570437552922,2.154972553253174,2.227079209628236,2025-02-06
2025-01-24,2.256436586380005,3.8538768158697,0.49847733974456787,0.726340824585922,1.6118175983428955,2.3233815825594344,-0.2582255601882935,-0.49523837157959244,1.6967749595642088,2.067370357909586,2.0932490825653076,2.263487576920474,2025-02-07
2025-01-25,2.153303623199463,3.8640479983102147,0.5514443516731262,0.726340824585922,1.4454164505004883,2.3556278851146195,-0.2831589579582215,-0.5015881023734626,1.767834424972534,2.1045058370255485,2.070434808731079,2.2590457640550423,2025-02-08
2025-01-26,2.0912861824035645,3.7276066186595376,0.5599959492683411,0.5864606130423329,1.5833173990249634,2.1702872978715626,-0.33114820718765264,-0.5004837929816447,1.883708596229553,1.8965344521577756,2.0577309131622314,2.172945298037327,2025-02-09
2025-01-27,2.180936574935913,3.7716668046224986,0.5353934168815613,0.5864606130423329,1.3863439559936523,2.1436918217771828,-0.3664375543594361,-0.5015881023734626,2.073338747024536,1.8170020581369055,2.101280450820923,2.1477435792563084,2025-02-10
2025-01-28,2.083627939224243,3.7846363189700414,0.5446853041648865,0.44658065593928015,1.1836429834365845,1.9870497854103557,-0.414205551147461,-0.5015881023734626,2.1412250995635986,1.7092455133706603,1.8455913066864011,2.1157459099618254,2025-02-11
2025-01-29,2.096001386642456,3.7963619570542178,0.41207659244537354,0.44658065593928015,1.2152358293533325,2.03792558272939,-0.4499552249908448,-0.5015881023734626,1.9915885925292967,1.719390255157882,1.7355546951293943,2.2161919850245466,2025-02-12
2025-01-30,1.9637155532836914,3.8989649923034504,0.3003169894218445,0.5864606130423329,1.1275043487548828,2.1191247176277304,-0.4831181168556214,-0.5015881023734626,1.8578670024871824,1.8710645904511718,1.4825317859649656,2.259920952460751,2025-02-13
2025-01-31,1.8465538024902344,3.7426305552064747,0.367653489112854,0.5864606130423329,1.456376314163208,2.0895870259858946,-0.4922661185264588,-0.5007598703295992,2.1471846103668213,1.7699516398689346,1.3759609460830686,2.1611888431940804,2025-02-14
2025-02-01,1.8443487882614136,3.495907386619337,0.3526240587234497,0.44658065593928015,1.5107990503311157,1.8732219707237665,-0.526213526725769,-0.5018641797214172,2.0457146167755127,1.5255237382165103,1.6122072935104368,2.0870801795825695,2025-02-15
2025-02-02,1.8079142570495605,2.997929785914226,0.300144761800766,0.026940021308512807,1.3947304487228394,1.4393659365091067,-0.5219816565513611,-0.5013120250255082,1.8553123474121092,1.3795015031920277,1.6255464553833006,1.961373797105013,2025-02-16
2025-02-03,1.777583122253418,3.196289471052077,0.2211606800556183,0.30670044439569105,1.3642399311065674,1.625184178756049,-0.5068982839584351,-0.5007598703295992,2.070261240005493,1.557897497819373,1.604096174240112,2.118836543147945,2025-02-17
2025-02-04,1.7009212970733643,2.9254089160869308,0.3138226866722107,0.16682023285210193,1.4593517780303955,1.4036253771031022,-0.4907845854759217,-0.5018641797214172,2.073005199432373,1.4338878483104578,1.5668412446975706,1.969120737137993,2025-02-18
2025-02-05,1.7084945440292358,2.6751567551937008,0.20909646153450012,0.16682023285210193,1.6645920276641846,1.3196008289743593,-0.4804863333702088,-0.5018641797214172,2.0111887454986572,1.2818627506312381,1.754356265068054,1.9158891567097023,2025-02-19
