Date,Date,AMD_pred,AMD_close,INTC_pred,INTC_close,GOOG_pred,GOOG_close,NVDA_pred,NVDA_close,META_pred,META_close,GOOGL_pred,GOOGL_close,AAPL_pred,AAPL_close,MSFT_pred,MSFT_close,pred_date
2024-10-11,2024-10-11,185.47214972449015,167.88999938964844,22.7251435069614,23.559999465942383,170.8678916581736,164.3335723876953,140.60127667155876,134.79071044921875,588.4396354137431,589.4745483398438,169.29952912674648,163.05313110351562,232.64800291485662,227.2999267578125,431.01972284187116,415.48834228515625,2024-10-25
2024-10-14,2024-10-14,174.4945075592645,165.27000427246094,22.103333926590814,23.440000534057617,175.94331042823444,166.1614990234375,136.5642823309919,138.0605010986328,587.1425416501705,589.944091796875,174.04830668039364,164.7711639404297,228.3892083136187,231.04580688476562,429.2781399924288,418.302734375,2024-10-28
2024-10-15,2024-10-15,174.01016670795755,156.63999938964844,21.428765557990268,22.65999984741211,172.63348682643317,166.7108612060547,132.14859429949493,131.5909423828125,567.128009445481,585.7974853515625,171.04362092747175,165.27059936523438,224.88283422575995,233.59300231933594,407.25939946696656,417.90350341796875,2024-10-29
2024-10-16,2024-10-16,165.0202134191623,156.1300048828125,22.494360534322524,22.309999465942383,173.1614381868743,166.55105590820312,134.87732485524108,135.7106475830078,561.6687675830415,576.3250732421875,170.83731079008203,164.97093200683594,221.3266650269855,231.5252685546875,408.4713213063542,415.2887268066406,2024-10-30
2024-10-17,2024-10-17,168.61763764035084,156.25,22.47355253746516,22.440000534057617,170.1683864086414,164.32357788085938,135.12748071881367,136.92056274414062,558.4547524586735,576.4650268554688,169.20009137275503,162.74346923828125,221.36229554623307,231.89486694335938,406.3228839194435,415.8875427246094,2024-10-31
2024-10-18,2024-10-18,172.76159295425538,155.97000122070312,23.43685325617072,22.770000457763672,171.45384020661052,164.8629608154297,139.3962831410338,137.99049377441406,567.1700803882304,576.00537109375,169.45774453712232,163.23292541503906,222.25895800683955,234.74172973632812,411.199904954908,417.3246765136719,2024-11-01
2024-10-21,2024-10-21,165.36862550722293,157.89999389648438,24.662370011128257,22.84000015258789,178.17886312661824,165.61212158203125,145.17906302529204,143.70010375976562,567.3263674960558,574.6964111328125,176.5496832696,163.88218688964844,221.72159590895188,236.22010803222656,420.44581894429416,417.94342041015625,2024-11-04
2024-10-22,2024-10-22,168.71446193362027,154.08999633789062,25.480093670847943,22.399999618530273,181.77795244627012,166.63096618652344,148.29867811312016,143.58010864257812,585.8433658210888,581.5409545898438,180.10295219562974,164.95095825195312,226.40740508466993,235.60079956054688,425.396846652941,426.656005859375,2024-11-05
2024-10-23,2024-10-23,174.5037684817505,152.91000366210938,25.573887970153205,21.979999542236328,179.39731779940536,164.29360961914062,147.48601114796642,139.55038452148438,588.3137200234248,563.2356567382812,178.50695967110758,162.59365844726562,226.31681335371954,230.5063934326172,423.0971475936379,423.7518005371094,2024-11-06
2024-10-24,2024-10-24,160.96304643573214,153.44000244140625,25.04255381168747,22.34000015258789,181.20282569699435,164.3435516357422,145.00896707815792,140.40032958984375,579.7099478419045,567.3223876953125,180.92380754023756,162.53372192382812,223.34434215304557,230.31661987304688,418.18015580425174,423.8815612792969,2024-11-07
2024-10-25,2024-10-25,157.16570137603753,156.22999572753906,24.607760904771602,22.68000030517578,183.40522467371596,166.80076599121094,146.1752078096397,141.53024291992188,584.5998108848955,572.7879638671875,181.66613026133473,165.080810546875,223.6484444162742,231.1556854248047,422.14772386585093,427.2947082519531,2024-11-08
2024-10-28,2024-10-28,150.9431598828242,159.9199981689453,24.701523351221137,22.920000076293945,180.48835191483403,168.14923095703125,145.72003713822534,140.51031494140625,578.3014305249309,577.6939697265625,178.8681010206456,166.52914428710938,224.4833732704903,233.14349365234375,425.23652780315433,425.7378234863281,2024-11-11
2024-10-29,2024-10-29,151.67757800952654,166.25,24.9007225534519,22.899999618530273,178.05426637723195,170.94606018066406,146.04361858078272,141.24026489257812,576.5870643943875,592.8018798828125,175.37611558240081,169.48574829101562,227.4575643414012,233.41319274902344,425.1456495833598,431.0871276855469,2024-11-12
2024-10-30,2024-10-30,155.87341966467608,148.60000610351562,24.261256031862104,22.299999237060547,173.8113202996387,175.94039916992188,141.20010929421426,139.3303985595703,556.9161721446926,591.322998046875,172.3180516431363,174.26028442382812,224.45752654136396,229.8471221923828,414.2668524930783,431.66595458984375,2024-11-13
2024-10-31,2024-10-31,148.29303092713764,144.07000732421875,24.07647238621855,21.520000457763672,175.8683938961576,172.4943084716797,139.64779737043517,132.7508544921875,555.6855061854612,567.12255859375,175.44578167284723,170.91412353515625,227.27235703215368,225.66172790527344,412.99194581630746,405.53826904296875,2024-11-14
2024-11-01,2024-11-01,148.9342374194588,141.86000061035156,24.12385564848283,23.200000762939453,179.04226675730254,172.454345703125,144.71455112799708,135.3906707763672,561.8228734793812,566.702880859375,177.77756054343752,171.09390258789062,227.58529228931604,222.66502380371094,416.20697139496656,409.55023193359375,2024-11-15
2024-11-04,2024-11-04,146.8864802217229,140.7100067138672,24.4541892544141,22.520000457763672,177.62245543732487,170.486572265625,145.11452588357827,136.04063415527344,567.1793009640569,560.2280883789062,175.09050383620288,169.0462646484375,228.61530634900822,221.76600646972656,413.7240756005714,407.64404296875,2024-11-18
2024-11-05,2024-11-05,150.52520995543648,141.66000366210938,24.35374103617227,23.31999969482422,169.509747469252,171.21575927734375,145.88846465776538,139.90036010742188,568.2886122478949,571.9686279296875,167.44421288358996,169.5457000732422,227.71296831661994,223.2044219970703,412.6967771719631,410.6380310058594,2024-11-19
2024-11-06,2024-11-06,150.51299992365395,145.10000610351562,24.280134791577098,25.049999237060547,166.54390799983125,178.12791442871094,140.9083460947118,145.59996032714844,561.4265870107968,571.5889282226562,164.54739886349392,176.3079376220703,229.35297491880817,222.47523498535156,415.60001793120864,419.3406066894531,2024-11-20
2024-11-07,2024-11-07,146.15528813287295,149.82000732421875,24.62336595158311,26.229999542236328,168.8553089861923,182.0734405517578,134.81279755675797,148.8697509765625,566.1089540490337,591.22314453125,167.2035072270946,180.5430908203125,231.60151704134836,227.22999572753906,418.24008980293377,424.58013916015625,2024-11-21
2024-11-08,2024-11-08,144.35076232084234,147.9499969482422,23.900528621162778,26.200000762939453,169.8383735782496,179.65618896484375,135.07701447530474,147.6198272705078,575.5560453834272,588.8650512695312,168.02046792633774,178.14584350585938,234.04053966018316,226.9600067138672,426.50130474204997,421.6959228515625,2024-11-22
2024-11-11,2024-11-11,141.1483838775843,147.35000610351562,23.544232560735516,25.049999237060547,170.06094068318163,181.7637939453125,136.86989003439436,145.24998474121094,569.1727299701506,582.699951171875,168.36596108798932,180.1435546875,234.22824564883143,224.22999572753906,422.3747730023193,417.1749572753906,2024-11-25
2024-11-12,2024-11-12,143.9593238070879,143.6300048828125,23.844746188717565,24.15999984741211,169.4119852897993,183.11227416992188,136.5727327444993,148.27976989746094,575.3592406198195,584.3486328125,167.6851571906949,181.41207885742188,237.04720058315155,224.22999572753906,423.17156626624296,422.1849365234375,2024-11-26
2024-11-13,2024-11-13,141.28829214014357,139.3000030517578,23.36162251593349,24.920000076293945,171.56306885957713,180.2854766845703,136.04794582435915,146.25991821289062,599.4853729996248,579.5325317382812,170.66016574593803,178.67523193359375,238.8123618179756,225.1199951171875,429.4516768732849,424.3506164550781,2024-11-27
2024-11-14,2024-11-14,136.3809819132426,138.83999633789062,22.55576998766894,25.030000686645508,171.67120290921562,177.14903259277344,140.28595369951123,146.7498779296875,603.4091576463472,576.69482421875,170.6174041971299,175.37899780273438,242.5292674930608,228.22000122070312,430.30147164973465,426.0372314453125,2024-11-28
2024-11-15,2024-11-15,131.11814577122186,134.89999389648438,21.67643244582728,24.350000381469727,175.33357272464494,173.6929473876953,144.96743848807324,141.97021484375,609.016721889823,553.6334228515625,173.20842723615135,172.29254150390625,242.4780348302301,225.0,436.41564863799624,414.1709899902344,2024-11-29
2024-11-18,2024-11-18,128.21297280850754,138.92999267578125,21.286931922675905,24.84000015258789,173.60096171526203,176.5996551513672,144.17375419321536,140.1403350830078,611.6979265357892,553.9531860351562,171.81622575925113,175.0993194580078,243.03357887705624,228.02000427246094,441.6884104413747,414.9294738769531,2024-12-02
2024-11-19,2024-11-19,131.9528970018734,139.38999938964844,21.968118078615483,24.200000762939453,175.08047592412717,179.37649536132812,141.3739948851461,146.99986267089844,622.5445624762713,560.6378173828125,174.13145653028133,177.9160919189453,243.13541466531018,228.27999877929688,442.36948975170156,416.9554138183594,2024-12-03
2024-11-20,2024-11-20,132.5968606416512,137.60000610351562,21.652693986243065,24.010000228881836,175.7386565403439,177.12904357910156,137.45520790137638,145.87994384765625,613.366222835859,565.064208984375,175.07919444898226,175.77853393554688,246.35998963737094,229.0,445.3357153483304,414.65997314453125,2024-12-04
2024-11-21,2024-11-21,132.2563333749247,137.49000549316406,20.23917834887662,24.440000534057617,185.46783340393551,169.0482177734375,134.25073432217107,146.65989685058594,619.5226261572917,562.6361694335938,185.1069848064771,167.4381103515625,247.79025968668756,228.52000427246094,442.08008228936893,412.8699951171875,2024-12-05
2024-11-22,2024-11-22,126.20292105207008,138.35000610351562,20.228963565919265,24.5,194.39858108163568,166.38125610351562,138.055113436172,141.94021606445312,632.3266019683749,558.6893920898438,194.56846058203152,164.57138061523438,246.54165985499915,229.8699951171875,447.9097311142475,417.0,2024-12-06
2024-11-25,2024-11-25,121.66242292761956,141.1300048828125,20.549915792715407,24.8700008392334,192.95792864859777,169.2379913330078,135.21354008432934,136.01063537597656,630.5388017178087,564.654541015625,191.2235468965319,167.45806884765625,247.9161671681818,232.8699951171875,448.16132996838985,418.7900085449219,2024-12-09
2024-11-26,2024-11-26,123.04542211812178,137.72000122070312,21.16354346790606,24.049999237060547,191.04791635228352,170.42665100097656,133.30185673137328,136.9105682373047,623.6092250219676,573.0776977539062,188.81769021380978,168.9263916015625,247.9361955438463,235.05999755859375,445.6352082841374,427.989990234375,2024-12-10
2024-11-27,2024-11-27,125.35073006578746,136.24000549316406,20.31403351066573,23.649999618530273,197.5294286450918,170.62643432617188,132.28180273979274,135.33067321777344,624.5223264180578,568.7412719726562,196.32849556931342,169.03627014160156,250.44975019966463,234.92999267578125,450.67778158354463,422.989990234375,2024-12-11
2024-11-29,2024-11-29,127.39783899894934,137.17999267578125,20.103228458972303,24.049999237060547,196.68770554719794,170.2967987060547,129.5166669955118,138.240478515625,614.9348443807584,573.8571166992188,194.83311084968804,168.756591796875,249.3804062771964,237.3300018310547,453.82583852874853,423.4599914550781,2024-12-13
2024-12-02,2024-12-02,131.1735948702679,142.05999755859375,19.698893062535944,23.93000030517578,189.39821818732688,172.7839813232422,128.3602694946735,138.62045288085938,600.1098108847609,592.3522338867188,187.80546359705357,171.29368591308594,247.2811456461815,239.58999633789062,436.3734953086198,430.9800109863281,2024-12-16
2024-12-03,2024-12-03,136.50831150535723,141.97999572753906,18.93767636887531,22.469999313354492,189.68838879964662,172.82394409179688,130.48115102849476,140.25033569335938,587.4423590834953,613.1554565429688,187.38820952293813,171.1438446044922,249.17992781826047,242.64999389648438,435.87186387913266,431.20001220703125,2024-12-17
2024-12-04,2024-12-04,143.15197636536746,143.99000549316406,19.31998385162155,21.959999084472656,191.36442124037768,175.8904571533203,134.49412788629164,145.1300048828125,586.9464804813875,613.2853393554688,190.203090148337,174.17037963867188,253.59937127977813,243.00999450683594,435.7560886363655,437.4200134277344,2024-12-18
2024-12-05,2024-12-05,147.288670396748,141.36000061035156,20.04763524199842,20.799999237060547,194.37349922009867,174.1124725341797,137.5381272763168,145.05999755859375,597.0335756192477,608.439208984375,192.8041099962264,172.44236755371094,256.2722702905267,243.0399932861328,434.6048260508423,442.6199951171875,2024-12-19
2024-12-06,2024-12-06,144.9747884532739,138.58999633789062,20.127211282255676,20.920000076293945,196.19579886996965,176.29000854492188,140.15628390062977,142.44000244140625,605.3365223833475,623.2672729492188,194.3388090891882,174.510009765625,255.86584872835488,242.83999633789062,437.1732100229962,443.57000732421875,2024-12-20
2024-12-09,2024-12-09,139.87150272066964,130.8699951171875,20.387551803345836,20.809999465942383,195.53106574333935,177.10000610351562,139.3125074050274,138.80999755859375,604.5264667056333,613.0755004882812,194.9537818787485,175.3699951171875,257.1433423800233,246.75,436.01918942480785,446.0199890136719,2024-12-23
2024-12-10,2024-12-10,137.0307983661197,127.73999786376953,20.256324693572694,20.15999984741211,192.76298852582457,186.52999877929688,136.40598841739927,135.07000732421875,594.0222809684262,618.8208618164062,191.43992344921736,185.1699981689453,255.07683067434962,247.77000427246094,428.3043027451242,443.3299865722656,2024-12-24
2024-12-11,2024-12-11,133.93632765219763,130.14999389648438,19.825443982922117,20.1200008392334,191.41112655416345,196.7100067138672,137.62474770597913,139.30999755859375,586.358610937298,632.1700439453125,188.88550013284836,195.39999389648438,251.4562572027603,246.49000549316406,422.6047367793326,448.989990234375,2024-12-25
2024-12-12,2024-12-12,130.97429667145326,130.60000610351562,20.118175530375964,20.780000686645508,189.01943842829203,193.6300048828125,136.86073090828063,137.33999633789062,592.3880908843166,630.2815551757812,187.86295519181962,191.9600067138672,248.60560798050838,247.9600067138672,418.0721642861174,449.55999755859375,2024-12-26
2024-12-13,2024-12-13,125.01316134910368,126.91000366210938,20.209775785962147,20.34000015258789,189.4968332172254,191.3800048828125,139.53048574762656,134.25,590.57824717828,619.8499755859375,188.3125132776151,189.82000732421875,243.07497907419292,248.1300048828125,424.4662318905398,447.2699890136719,2024-12-27
2024-12-16,2024-12-16,115.13520247932816,126.69000244140625,20.550801967686667,20.829999923706055,192.97152053286842,198.16000366210938,141.36571180655963,132.0,601.721346113211,624.239990234375,190.46369992858965,196.66000366210938,242.90303748103688,251.0399932861328,421.7724026065211,451.5899963378906,2024-12-30
2024-12-17,2024-12-17,117.99157667437193,125.0199966430664,19.874085670695475,20.440000534057617,197.6756219852955,197.1199951171875,145.19363100664435,130.38999938964844,624.9194721517729,619.4400024414062,195.1087058994672,195.4199981689453,241.98900108599946,253.47999572753906,426.1177230645402,454.4599914550781,2024-12-31
2024-12-18,2024-12-18,113.26256483020953,121.41000366210938,19.92873566280724,19.299999237060547,195.99504324730594,190.14999389648438,144.95769861135153,128.91000366210938,610.1445073739729,597.1900024414062,194.74267552702457,188.39999389648438,242.41502267879565,248.0500030517578,420.2940669585391,437.3900146484375,2025-01-01
2024-12-19,2024-12-19,111.55038929685699,118.87999725341797,19.806200103905653,19.059999465942383,194.7298194648335,189.6999969482422,140.90405936776656,130.67999267578125,610.0172039399819,595.5700073242188,193.61289028290787,188.50999450683594,241.50504907156318,249.7899932861328,420.49536783355796,437.0299987792969,2025-01-02
2024-12-20,2024-12-20,108.0663996875793,119.20999908447266,19.260434224716967,19.520000457763672,192.76816942439908,192.9600067138672,136.59671085434672,134.6999969482422,612.3328573701185,585.25,191.22872428892305,191.41000366210938,236.16892126385088,254.49000549316406,419.02993696088583,436.6000061035156,2025-01-03
2024-12-23,2024-12-23,110.21551093853459,124.5999984741211,18.558448629403657,20.200000762939453,191.05553156807548,195.99000549316406,134.35677544589294,139.6699981689453,604.9935434015305,599.8499755859375,189.43289833938783,194.6300048828125,235.1070766246232,255.27000427246094,417.09843599733784,435.25,2025-01-06
2024-12-24,2024-12-24,113.5452819122154,126.29000091552734,19.245374955194627,20.399999618530273,190.06232007032008,197.57000732421875,133.66942265006094,140.22000122070312,596.2899807945336,607.75,188.09029309958675,196.11000061035156,232.8223782866498,258.20001220703125,414.7866970210174,439.3299865722656,2025-01-07
2024-12-26,2024-12-26,120.12287638411865,125.05999755859375,19.446892284657075,20.440000534057617,195.83934096039906,197.10000610351562,136.4364630594714,139.92999267578125,612.2385034490269,603.3499755859375,193.02527281947062,195.60000610351562,237.3838148839341,259.0199890136719,426.21756993292746,438.1099853515625,2025-01-09
2024-12-27,2024-12-27,127.94365349407103,125.19000244140625,20.162860808218625,20.299999237060547,194.47987048830385,194.0399932861328,134.78105805954817,137.00999450683594,609.9924835431425,599.8099975585938,192.31986470724692,192.75999450683594,229.57097333889328,255.58999633789062,425.198869012936,430.5299987792969,2025-01-10
2024-12-30,2024-12-30,131.63099003361526,122.44000244140625,21.446757191902485,19.81999969482422,196.82896309938832,192.69000244140625,137.55234090136594,137.49000549316406,608.1800620417135,591.239990234375,194.62889221972395,191.24000549316406,228.60234566650593,252.1999969482422,427.5309015145459,424.8299865722656,2025-01-13
2024-12-31,2024-12-31,132.5746933199588,120.79000091552734,21.653174156157753,20.049999237060547,200.00598546336076,190.44000244140625,141.3898129567901,134.2899932861328,611.9126271481783,585.510009765625,198.1109040512434,189.3000030517578,221.9054208319335,250.4199981689453,427.0560125930492,421.5,2025-01-14
2025-01-02,2025-01-02,131.5125068702715,120.62999725341797,21.759048294435523,20.219999313354492,199.91151380925027,190.6300048828125,148.44205953228794,138.30999755859375,622.2568408520953,599.239990234375,198.55814192277907,189.42999267578125,223.0911545389057,243.85000610351562,444.24015780873594,418.5799865722656,2025-01-16
2025-01-03,2025-01-03,131.44881824756894,125.37000274658203,21.543381641209848,20.559999465942383,200.40178865452313,193.1300048828125,148.36076921201902,144.47000122070312,634.9682804183251,604.6300048828125,197.77200029808967,191.7899932861328,222.57303227240408,243.36000061035156,445.96012260581875,423.3500061035156,2025-01-17
2025-01-06,2025-01-06,136.2262130170087,129.5500030517578,20.736666708761895,19.8700008392334,201.39250539684048,197.9600067138672,141.49938287869765,149.42999267578125,647.9745966433777,630.2000122070312,199.512929978238,196.8699951171875,222.30317814215715,245.0,441.4253505123793,427.8500061035156,2025-01-20
2025-01-07,2025-01-07,142.66344382273724,127.33000183105469,20.167467586905058,20.010000228881836,194.61260289371475,196.7100067138672,135.84669605223854,140.13999938964844,658.2477887793697,617.8900146484375,191.54361382448786,195.49000549316406,228.5096251905076,242.2100067138672,433.33555457278857,422.3699951171875,2025-01-21
2025-01-08,2025-01-08,147.477345058705,121.83999633789062,19.749218672921,19.8799991607666,196.43676605538667,195.38999938964844,128.46092144961807,140.11000061035156,675.1275234950174,610.719970703125,194.92206123522521,193.9499969482422,236.94028306510327,242.6999969482422,445.53436035930133,424.55999755859375,2025-01-22
2025-01-10,2025-01-10,152.94322063240102,116.04000091552734,19.66915295443392,19.149999618530273,196.75382496050273,193.1699981689453,125.89005662693155,135.91000366210938,674.8592344822605,615.8599853515625,195.21999663373447,192.0399932861328,238.4893799225992,236.85000610351562,440.08593698382845,418.95001220703125,2025-01-24
2025-01-13,2025-01-13,146.23330286319018,117.31999969482422,20.05306829327072,19.200000762939453,201.9630623451053,192.2899932861328,124.48497482550187,133.22999572753906,683.2409031518034,608.3300170898438,200.31942319657765,191.00999450683594,238.05981150306914,234.39999389648438,414.73739328843493,417.19000244140625,2025-01-27
2025-01-14,2025-01-14,142.64557293969526,116.08999633789062,19.39985084632216,19.200000762939453,204.60686515041021,191.0500030517578,120.92455526138349,131.75999450683594,688.4455381462608,594.25,203.5358898206547,189.66000366210938,234.77596915363694,233.27999877929688,414.8090267087436,415.6700134277344,2025-01-28
2025-01-15,2025-01-15,133.72653808697248,119.95999908447266,19.41704378176243,19.719999313354492,202.8637731462766,196.97999572753906,116.81773550343965,136.24000549316406,698.8168352261267,617.1199951171875,200.52214363104827,195.5500030517578,227.51313886532054,237.8699951171875,410.7547412810249,426.30999755859375,2025-01-29
2025-01-16,2025-01-16,131.25454027794854,118.44000244140625,19.182914833024988,19.670000076293945,207.10537447346215,194.41000366210938,118.30867488415683,133.57000732421875,704.1978509130063,611.2999877929688,204.7021223162011,192.91000366210938,232.32645208131882,228.25999450683594,413.1683598832155,424.5799865722656,2025-01-30
2025-01-17,2025-01-17,129.58175198740028,121.45999908447266,19.7767053103343,21.489999771118164,205.35194753361088,197.5500030517578,113.68709107567554,137.7100067138672,679.4657217997178,612.77001953125,202.62201708637144,196.0,228.44736913296978,229.97999572753906,405.50134004556526,429.0299987792969,2025-01-31
2025-01-21,2025-01-21,131.56173721491226,122.27999877929688,22.4635307733052,21.770000457763672,199.95750057974703,199.6300048828125,114.7024990623924,140.8300018310547,662.1033114211833,616.4600219726562,197.70361364007795,198.0500030517578,223.72085744332432,222.63999938964844,415.7063989061446,428.5,2025-02-04
2025-01-22,2025-01-22,136.01043891779645,123.75,23.272737835151943,21.860000610351562,197.53936737469684,200.02999877929688,117.60801896211021,147.07000732421875,637.2736557155512,623.5,194.877745142863,198.3699951171875,223.53600708827693,223.8300018310547,413.7566167450666,446.20001220703125,2025-02-05
2025-01-23,2025-01-23,135.84950566383787,123.04000091552734,23.086885454886403,21.56999969482422,190.61646468402094,199.5800018310547,121.83438967783405,147.22000122070312,622.2798096700142,636.4500122070312,188.8452377862572,197.97999572753906,228.39324838615636,223.66000366210938,420.4647981573753,446.7099914550781,2025-02-06
2025-01-24,2025-01-24,131.10705918823993,122.83999633789062,22.76522200611762,20.829999923706055,186.65481319452078,201.89999389648438,125.26693583266336,142.6199951171875,626.3771493488249,647.489990234375,185.00437830272512,200.2100067138672,226.93670975274964,222.77999877929688,427.88556832347206,444.05999755859375,2025-02-07
2025-01-27,2025-01-27,125.91949726277548,115.01000213623047,22.29913390615821,20.290000915527344,185.8923178884378,193.77000427246094,124.77015290370385,118.41999816894531,637.9689003523296,659.8800048828125,184.5388637720058,191.80999755859375,227.9106495526423,229.86000061035156,427.5215855606546,434.55999755859375,2025-02-10
