Date,SQ_pred,SQ_close,BA_pred,BA_close,PFE_pred,PFE_close,PYPL_pred,PYPL_close,COST_pred,COST_close,SBUX_pred,SBUX_close,DIS_pred,DIS_close,NFLX_pred,NFLX_close,JNJ_pred,JNJ_close,pred_date
2024-09-11,-0.010508924722671736,-0.4459760261984922,-1.5569200515747075,-1.2272851114203744,-0.29494863748550376,-0.15617822698453257,1.0220208168029783,0.0992926220109058,1.110025286674499,1.1895775212143325,0.5504074096679685,0.6040264938222724,-0.09954208135604847,-0.8477286001921653,0.8057075142860415,0.68204047055676,1.1634407043457045,1.7934981504920358,2024-09-25
2024-09-12,-0.08448195457458518,-0.4213699706117175,-1.5828862190246586,-1.1717733490426239,-0.3030643165111538,-0.27878059941841604,0.9080663919448849,0.2016947653373975,1.082654237747192,1.2741922511473327,0.5405985116958616,0.7334086557008902,-0.1227852702140807,-0.7550711579073337,0.7515580058097842,0.7116867887414259,1.1520032882690443,1.7646845194251837,2024-09-26
2024-09-13,-0.17472714185714744,-0.39421789177813515,-1.637206077575684,-1.4030719668013822,-0.3448160290718075,-0.2518079326399439,0.9049451351165768,0.1753336567175331,0.9294651150703427,1.2798022452101894,0.4777783453464506,0.6483521706418127,-0.20810812711715687,-0.6368851716180624,0.8126815557479861,0.7687544320458145,1.1800323724746717,1.9055470567427775,2024-09-27
2024-09-16,-0.2680479884147646,-0.2423378625050214,-1.633356332778931,-1.4501027328034872,-0.4231039881706234,-0.05564317112561147,0.97523158788681,0.27368018536947597,1.0138275623321529,1.2327812975565118,0.40899807214736916,0.3776086301736217,-0.23307305574417103,-0.5139729920909821,0.8462039828300478,0.7656396454466606,1.109848499298097,2.140849759869335,2024-09-30
2024-09-17,-0.251720726490021,-0.11082116408957533,-1.6857917308807377,-1.417721067490734,-0.4082624912261959,-0.11449288926594682,1.1113514900207517,0.3446515083505658,1.0591934919357295,1.17147467728924,0.23706717789173104,0.39318271546458033,-0.26128333806991566,-0.41847896441200333,0.8641843199729922,0.8235414065356946,1.0838928222656263,2.153657459502742,2024-10-01
2024-09-18,-0.26011115312576316,-0.16088259702763308,-1.6514167785644536,-1.4670647255547782,-0.3529888987541195,-0.13410897916933257,1.2939851284027097,0.4815259896460195,1.0824186801910396,1.144002637810617,0.2963961362838743,0.3548475666394482,-0.3293708562850951,-0.35040381312401075,0.8689406514167788,0.732099759141483,1.014786005020143,2.0063910723684444,2024-10-02
2024-09-19,-0.2358462214469912,0.0003312324448442513,-1.6073257923126225,-1.487110770462922,-0.28510388731956443,-0.15617822698453257,1.2654514312744138,0.9327024861602456,1.0387027263641353,1.1915438999536478,0.3344565629959104,0.44829023910733895,-0.37271469831466664,-0.36269568316531514,0.8768360614776614,0.8091356458219622,0.9291562438011184,1.7934981504920358,2024-10-03
2024-09-20,-0.1623615622520449,-0.09979098608236539,-1.5665986537933354,-1.5372255886218802,-0.27764466404914817,-0.21502746231480852,1.4686546325683592,0.850578416206498,1.0347640514373775,1.2276336481621837,0.30202215909957864,0.34646137923063497,-0.3898167610168456,-0.3343312783096132,0.9385208487510683,0.790836316987718,0.9060663580894485,1.6878530940579974,2024-10-04
2024-09-23,-0.0651269704103472,-0.06839650619412897,-1.7366428375244145,-1.4211904055836426,-0.061981469392776094,-0.24200012909328072,1.3587236404418943,0.9428411360819148,1.1712746620178218,1.286048846878566,0.21430802345275857,0.278177268989184,-0.30864882469177235,-0.4080788758430152,0.8845201134681704,0.8149758282595909,0.9376648068428054,1.5373860130514532,2024-10-07
2024-09-24,0.10134524106979348,-0.09300288545535657,-1.6532053947448735,-1.4400800044608169,-0.28483283519744834,-0.1954108896013634,1.142024755477905,1.0107709414394446,1.139331221580505,1.1961705279095882,0.10423819720745064,0.15478471546604372,-0.3662848472595214,-0.34000372455502265,0.9205157160758974,0.9089205079802944,1.0105383396148695,1.466955975428761,2024-10-08
2024-09-25,0.1099923327565191,-0.28815657071397216,-1.6034946441650395,-1.5784735362463345,-0.3281756639480587,-0.3351781252670559,1.2813262939453123,0.9114110892659187,1.1075413227081294,1.2359622147370075,0.2173379212617872,0.29494872416787976,-0.33702510595321644,-0.31825801895233075,0.9422919154167178,0.9050269398597827,1.2113697528839125,1.118004019115338,2024-10-09
2024-09-26,0.30042532086372353,-0.17954955007745443,-1.6117227077484135,-1.4874960563989774,-0.32373517751693687,-0.32537032172039276,1.1920814514160154,1.187186698899992,1.0917046070098873,1.1955925970739276,0.24736361205577828,0.51657434934879,-0.3190491795539855,-0.19723617181179715,0.8848729729652407,0.8486824023271866,1.4035913944244398,1.2444585098634011,2024-10-10
2024-09-27,0.17804959416389443,-0.14136696956220918,-1.5629453659057622,-1.4204192454887286,-0.2166929841041561,-0.2959454626502251,1.1340775489807127,0.9641325329762417,1.1361801624298091,1.1040953648160654,0.2505648136138914,0.5033968431111668,-0.23261785507202137,-0.1206519888842479,0.7918623089790346,0.8259887631126211,1.7888638973236097,1.246056394727315,2024-10-11
2024-09-30,0.3550569415092466,-0.1277914156570974,-1.5435342788696294,-1.5854128006549548,-0.23969203233718833,-0.33272593297536046,1.2174134254455564,0.9793408946234483,0.9968047738075253,1.1093006305567013,0.21938315033912636,0.5189700087631949,-0.13402745127677906,-0.10363320106224976,0.7701833844184878,0.8366683224408153,1.787763357162477,1.3517039132335629,2024-10-14
2024-10-01,0.2752520143985746,-0.22876166125100375,-1.5204296112060551,-1.501373996993415,-0.299278229475021,-0.3989317451807229,1.1644078493118284,0.9225638362385765,1.122069120407104,1.0564381630313853,0.2174883186817167,0.5117830305199801,-0.1315787136554717,-0.30596614891102636,0.7951901555061343,0.8192031113912165,1.7583076953887953,1.340501484680698,2024-10-15
2024-10-02,0.4460695981979368,-0.3034294734502891,-1.5048635005950932,-1.5526452611833428,-0.3053654432296749,-0.4136444161208364,1.2143075466156004,0.9195223186150163,1.1071100234985347,1.063089493021983,0.3091882765293119,0.4003706133467258,-0.13307219743728627,-0.296511588806754,1.1060260534286501,0.8467914637596349,1.487623214721681,1.2092410289798456,2024-10-16
2024-10-03,0.08757984638214089,-0.25421671492783393,-1.4603180885314946,-1.6440080269667554,-0.3326990008354183,-0.47985022832619884,1.2276842594146726,0.9063413775403812,1.0863068103790279,1.0465479460394673,0.2970227301120756,0.2877599066468037,-0.16673678159713734,-0.34567689534331697,1.1863923072814944,0.8229296522630325,1.4128684997558607,1.101995625609684,2024-10-17
2024-10-04,-0.05786362290382408,-0.13712489218200807,-1.4668955802917485,-1.4713052237426008,-0.3332272171974178,-0.4210005101858635,1.236349821090698,1.1141871818169249,1.0892646312713619,1.0895781663936897,0.45233878493309,0.40995417064327616,-0.18959176540374745,-0.2019630895924909,1.150945067405701,0.8946814350289799,1.4608724117279066,1.0683784916622519,2024-10-18
2024-10-07,-0.046937301754951706,-0.24827728871642765,-1.4980823993682866,-1.4362247922090496,-0.3020796775817867,-0.2689723130616935,1.2313106060028074,1.2054365781707588,1.116477251052856,1.0345181477947945,0.5426992177963255,0.3512526980594448,-0.08690491318702687,-0.4629166286249877,1.1225898265838625,0.7957863664048582,1.4738304615020765,0.946727503794769,2024-10-21
2024-10-08,0.08502884954214074,-0.032759948925691444,-1.5120515823364262,-1.484797878400983,-0.31285595893859824,-0.2738766976450845,1.239070415496826,1.2966859745245927,1.0683561563491817,1.1318565464497774,0.5767656564712522,0.36562941346266636,-0.20557686686515797,-0.4515710115912839,1.0293748378753664,0.9061394363922542,1.410192966461183,0.9723379789171644,2024-10-22
2024-10-09,0.21981094777584054,-0.03106324744339217,-1.5058777332305913,-1.688340614970866,-0.3724859356880184,-0.02621879486550319,1.3019933700561521,1.3463659006113555,1.1184005737304683,1.239894972215638,0.5491075515747068,0.3260950554719358,-0.21938616037368763,-0.34851348073746413,1.0238716602325442,0.9376766931444719,1.3328166007995619,1.1260057537959558,2024-10-23
2024-10-10,0.3083773851394651,0.1174230551906701,-1.5245149135589604,-1.7943524814436302,-0.3884912133216854,-0.23464403502825365,1.3274719715118406,1.0756600027028198,1.148537158966064,1.150422088517916,0.5180411934852598,0.08649968558566205,-0.1534058153629302,-0.4061878189135838,1.0193374156951907,0.9535843411513549,1.24948024749756,1.1035959725458073,2024-10-24
2024-10-11,0.291342109441757,0.09027130003154066,-1.5382573604583745,-1.6247331421535256,-0.3507269024848934,-0.27878059941841604,1.1714695692062376,1.2307835897396346,1.111613035202026,1.1238174755045598,0.5074857473373411,0.28656253675906657,-0.13492536544799794,-0.29840264573618547,1.0455069541931155,0.9118682673307525,1.1585547924041761,1.2556634004884752,2024-10-25
2024-10-14,0.32325726747512795,0.255727854233125,-1.5193979740142827,-1.7029891274374145,-0.321504175662994,-0.2983976549419206,0.9408771395683285,1.247005274908424,1.1246681213378902,1.1280397286127963,0.5255247950553892,0.19192249440343873,-0.12880218029022206,-0.21898187741448905,1.0502376556396487,0.8574150078519861,1.0644304752349867,1.2780731817386235,2024-10-28
2024-10-15,0.34300041198730447,0.2676067066559375,-1.53756856918335,-1.5734618779635978,-0.3790450096130367,-0.21012259492135815,1.025475740432739,1.1334511581386804,1.1293854713439937,1.1560900524015973,0.5752847194671629,0.22546540476083032,-0.04238155484199513,-0.2898936140966288,1.0825641155242922,0.8183686541202932,0.9523214697837844,1.6782485503690467,2024-10-29
2024-10-16,0.33512982726097085,0.4152443348743972,-1.5205926895141606,-1.475160435994368,-0.4125424623489376,-0.15372603469283708,0.9876868724822995,1.2622136365556307,1.1335737705230708,1.1142743704885554,0.5721532106399534,0.27578068993584837,-0.046964913606643566,-0.05068578066682388,1.164554834365845,0.7962314329151025,0.9888238310813918,1.7070597193636894,2024-10-30
2024-10-17,0.35254514217376687,0.42797186171281226,-1.5191323757171635,-1.4593548892740467,-0.3759957551956173,-0.2518079326399439,1.0348088741302488,1.1608255902801277,1.1543946266174312,1.1021866024230578,0.5049035549163816,0.2530187067627443,0.00034391880035411693,-0.0705411538829692,1.0657416582107546,0.7164148141328609,0.7214791178703323,1.737473697366665,2024-10-31
2024-10-18,0.39747577905654885,0.5111244760214058,-1.541397333145142,-1.4713052237426008,-0.4647093415260311,-0.26406841128836195,1.0797669887542722,1.274380480579277,1.3041989803314205,1.1268828065179233,0.5023698806762693,0.4411014215862628,0.07613198459148418,-0.0005756702084300048,1.1363062858581545,1.1404725555594208,0.7388397455215469,1.8415184068645793,2024-11-01
2024-10-21,0.4958304166793821,0.4474874891782362,-1.5735802650451665,-1.2854950517961194,-0.6157794594764705,-0.3351781252670559,1.2750449180603025,1.2358525279357662,1.3293807506561275,1.110746694806663,0.44715884327888467,0.39438008535231744,0.16179071366786968,-0.06297692616524342,1.3124983310699465,1.1859708460014045,0.4988122880458847,1.4749577101093787,2024-11-04
